review_id,username,beer_id,rating,name,comment,pub_date,,,,,,,
682,pepe,681,3,The Tradition,Awesome,2018-09-11,,,,,,,
683,lluis,682,1,El Hefe Speaks,It is good,2018-09-12,,,,,,,
684,mari,683,1,Penn Quarter Porter,Awesome,2018-09-13,,,,,,,
685,pepe,684,5,On the Wings of Armageddon,Enjoyable,2018-09-14,,,,,,,
686,carlos,685,2,The Corruption,Enjoyable,2018-09-15,,,,,,,
687,john,686,5,The Citizen,Enjoyable,2018-09-16,,,,,,,
688,yasset,687,1,The Public,Awesome,2018-09-17,,,,,,,
689,lluis,688,2,Dank IPA,Awesome,2018-09-18,,,,,,,
690,pepe,689,1,Dank IPA (2012),A special one,2018-09-19,,,,,,,
691,john,690,5,Lift Off IPA,"Hey, this is great stuff!",2018-09-20,,,,,,,
692,lluis,691,1,BrewFarm Select Golden Lager,It is good,2018-09-21,,,,,,,
693,yasset,692,4,Sprocket Blonde Ale (2006),"Hey, this is great stuff!",2018-09-22,,,,,,,
694,pepe,693,4,Sprocket Pale Ale (2006),Enjoyable,2018-09-23,,,,,,,
695,pepe,694,3,Dead Armadillo Amber Ale,Awesome,2018-09-24,,,,,,,
696,john,695,3,Neato Bandito,"Hey, this is great stuff!",2018-09-25,,,,,,,
697,pepe,696,4,Oak Cliff Coffee Ale,A special one,2018-09-26,,,,,,,
698,carlos,697,1,Dream Crusher Double IPA,A special one,2018-09-27,,,,,,,
699,pepe,698,3,Deep Ellum Pale Ale,It is good,2018-09-28,,,,,,,
700,carlos,699,4,Double Brown Stout,"Hey, this is great stuff!",2018-09-29,,,,,,,
701,john,700,4,Farmhouse Wit,Awesome,2018-09-30,,,,,,,
702,carlos,701,2,Rye Pils Session Lager,Awesome,2018-10-01,,,,,,,
703,yasset,702,2,Dallas Blonde,Awesome,2018-10-02,,,,,,,
704,teus,703,1,Deep Ellum IPA,It is good,2018-10-03,,,,,,,
705,yasset,704,4,Thrasher Session India Pale Ale,Awesome,2018-10-04,,,,,,,
706,teus,705,2,Gutch English Style Mild Ale,It is good,2018-10-05,,,,,,,
707,mari,706,5,Chuli Stout,A special one,2018-10-06,,,,,,,
708,lluis,707,2,Mother Ale,It is good,2018-10-07,,,,,,,
709,jadianes,708,1,Twister Creek India Pale Ale,Awesome,2018-10-08,,,,,,,
710,carlos,709,3,Single Engine Red,Awesome,2018-10-09,,,,,,,
711,teus,710,1,Incredible Pedal IPA,It is good,2018-10-10,,,,,,,
712,lluis,711,5,Graham Cracker Porter,"Hey, this is great stuff!",2018-10-11,,,,,,,
713,pepe,712,4,Mirror Pond Pale Ale,It is good,2018-10-12,,,,,,,
714,mari,713,5,Weissenheimer,Enjoyable,2018-10-13,,,,,,,
715,carlos,714,1,Abbey's Single (2015- ),It is good,2018-10-14,,,,,,,
716,mari,715,2,Vertex IPA,"Hey, this is great stuff!",2018-10-15,,,,,,,
717,pepe,716,1,Here Gose Nothin',It is good,2018-10-16,,,,,,,
718,jadianes,717,1,Strawberry Blonde,"Hey, this is great stuff!",2018-10-17,,,,,,,
719,yasset,718,4,Hoperation Overload,Awesome,2018-10-18,,,,,,,
720,teus,719,5,Abbey's Single Ale (Current),"Hey, this is great stuff!",2018-10-19,,,,,,,
721,lluis,720,3,Bravo Four Point,A special one,2018-10-20,,,,,,,
722,teus,721,5,Striped Bass Pale Ale,"Hey, this is great stuff!",2018-10-21,,,,,,,
723,john,722,4,Deadicated Amber,It is good,2018-10-22,,,,,,,
724,mari,723,1,Kaleidoscope Collaboration 2012,"Hey, this is great stuff!",2018-10-23,,,,,,,
725,mari,724,4,California Sunshine Rye IPA,A special one,2018-10-24,,,,,,,
726,jadianes,725,4,Full Boar Scotch Ale,Awesome,2018-10-25,,,,,,,
727,carlos,726,1,12 Man Pale Ale,Enjoyable,2018-10-26,,,,,,,
728,pepe,727,5,Filthy Hoppin' IPA,Enjoyable,2018-10-27,,,,,,,
729,carlos,728,2,Dock Street Amber Beer (1992),A special one,2018-10-28,,,,,,,
730,john,729,5,Dolores River Hefeweizen,Enjoyable,2018-10-29,,,,,,,
731,carlos,730,4,Dolores River ESB,"Hey, this is great stuff!",2018-10-30,,,,,,,
732,lluis,731,5,Snaggletooth Double Pale Ale,Enjoyable,2018-10-31,,,,,,,
733,jadianes,732,2,Dolores River Pale Ale,A special one,2018-11-01,,,,,,,
734,pepe,733,4,Dolores River Dry Stout,"Hey, this is great stuff!",2018-11-02,,,,,,,
735,lluis,734,2,Dolores River Mild,Enjoyable,2018-11-03,,,,,,,
736,yasset,735,5,Cranberry Blend,"Hey, this is great stuff!",2018-11-04,,,,,,,
737,jadianes,736,1,Orignal Blend,Awesome,2018-11-05,,,,,,,
738,jadianes,737,4,Hop Abomination,Enjoyable,2018-11-06,,,,,,,
739,yasset,738,3,Apricot Blonde,A special one,2018-11-07,,,,,,,
740,pepe,739,3,Dry Dock Hefeweizen,Enjoyable,2018-11-08,,,,,,,
741,mari,740,1,Dry Dock Amber Ale,Enjoyable,2018-11-09,,,,,,,
742,mari,741,5,Category 3 IPA,Awesome,2018-11-10,,,,,,,
743,lluis,742,3,Dundee Summer Wheat Beer,Enjoyable,2018-11-11,,,,,,,
744,pepe,743,5,Pumpkin Patch Ale,"Hey, this is great stuff!",2018-11-12,,,,,,,
745,mari,744,1,Crank Yanker IPA,A special one,2018-11-13,,,,,,,
746,teus,745,4,River Runners Pale Ale,"Hey, this is great stuff!",2018-11-14,,,,,,,
747,yasset,746,2,Pumpkin Patch Ale (2012),A special one,2018-11-15,,,,,,,
748,carlos,747,1,Mountain Fairy Raspberry Wheat,A special one,2018-11-16,,,,,,,
749,yasset,748,1,Boater Beer,It is good,2018-11-17,,,,,,,
750,pepe,749,2,Crank Yanker IPA (2011),"Hey, this is great stuff!",2018-11-18,,,,,,,
751,lluis,750,3,Bleeding Buckeye Red Ale,Awesome,2018-11-19,,,,,,,
752,teus,751,1,Dottie Seattle Lager,It is good,2018-11-20,,,,,,,
753,carlos,752,1,Nut Sack Imperial Brown Ale,Awesome,2018-11-21,,,,,,,
754,teus,753,1,Underachiever,It is good,2018-11-22,,,,,,,
755,yasset,754,2,Lil' Brainless Raspberries,"Hey, this is great stuff!",2018-11-23,,,,,,,
756,pepe,755,1,Element 29,Awesome,2018-11-24,,,,,,,
757,lluis,756,5,Hop Syndrome,Enjoyable,2018-11-25,,,,,,,
758,john,757,4,Escape to Colorado,Awesome,2018-11-26,,,,,,,
759,pepe,758,5,Little Sister India Style Session Ale,"Hey, this is great stuff!",2018-11-27,,,,,,,
760,yasset,759,2,Country Boy IPA,Enjoyable,2018-11-28,,,,,,,
761,pepe,760,3,Blonde Czich,A special one,2018-11-29,,,,,,,
762,yasset,761,5,White Reaper,Awesome,2018-11-30,,,,,,,
763,john,762,4,Bobblehead,"Hey, this is great stuff!",2018-12-01,,,,,,,
764,john,763,2,Lucky Dog,It is good,2018-12-02,,,,,,,
765,teus,764,3,Voodoo,"Hey, this is great stuff!",2018-12-03,,,,,,,
766,jadianes,765,1,General George Patton Pilsner,A special one,2018-12-04,,,,,,,
767,lluis,766,1,Nomader Weiss,Enjoyable,2018-12-05,,,,,,,
768,john,767,1,Molotov Lite,A special one,2018-12-06,,,,,,,
769,jadianes,768,5,Hipster Ale (Two Roads Brewing),A special one,2018-12-07,,,,,,,
770,yasset,769,1,Bikini Beer,Enjoyable,2018-12-08,,,,,,,
771,jadianes,770,3,Hipster Ale (Westbrook Brewing),"Hey, this is great stuff!",2018-12-09,,,,,,,
772,teus,771,2,Iron Horse Pale Ale,It is good,2018-12-10,,,,,,,
773,pepe,772,3,Stone's Throw IPA,A special one,2018-12-11,,,,,,,
774,mari,773,2,Wood Chipper India Pale Ale,Enjoyable,2018-12-12,,,,,,,
775,carlos,774,1,Trail Head,"Hey, this is great stuff!",2018-12-13,,,,,,,
776,mari,775,2,Hop Stalker Fresh Hop IPA,"Hey, this is great stuff!",2018-12-14,,,,,,,
777,jadianes,776,2,Sudice American Stout,Enjoyable,2018-12-15,,,,,,,
778,teus,777,2,Parcae Belgian Style Pale Ale,A special one,2018-12-16,,,,,,,
779,jadianes,778,1,Norns Roggenbier,Enjoyable,2018-12-17,,,,,,,
780,pepe,779,4,Laimas Kölsch Style Ale,A special one,2018-12-18,,,,,,,
781,yasset,780,1,Moirai India Pale Ale,Enjoyable,2018-12-19,,,,,,,
782,john,781,2,Loki Red Ale,Enjoyable,2018-12-20,,,,,,,
783,mari,782,2,Peaches & Cream,A special one,2018-12-21,,,,,,,
784,john,783,3,Quaff India Style Session Ale,Awesome,2018-12-22,,,,,,,
785,pepe,784,5,Loki Red Ale (2013),"Hey, this is great stuff!",2018-12-23,,,,,,,
786,pepe,785,3,Mjolnir Imperial IPA,Awesome,2018-12-24,,,,,,,
787,teus,786,1,Fearless Scottish Ale,"Hey, this is great stuff!",2018-12-25,,,,,,,
788,lluis,787,5,Mastermind,Enjoyable,2018-12-26,,,,,,,
789,teus,788,4,Hyzer Flip,A special one,2018-12-27,,,,,,,
790,teus,789,3,Second Fiddle,"Hey, this is great stuff!",2018-12-28,,,,,,,
791,yasset,790,5,Hodad Porter,It is good,2018-12-29,,,,,,,
792,yasset,791,5,Weiss Weiss Baby,"Hey, this is great stuff!",2018-12-30,,,,,,,
793,pepe,792,4,Czech Yo Self,"Hey, this is great stuff!",2018-12-31,,,,,,,
794,pepe,793,1,FMB 101,"Hey, this is great stuff!",2019-01-01,,,,,,,
795,mari,794,2,Hardcore Chimera,Awesome,2019-01-02,,,,,,,
796,lluis,795,1,Sobek & Set,"Hey, this is great stuff!",2019-01-03,,,,,,,
797,mari,796,1,Nuclear Winter,Awesome,2019-01-04,,,,,,,
798,carlos,797,4,Wet Hot American Wheat Ale,Awesome,2019-01-05,,,,,,,
799,pepe,798,3,Secret Stache Stout,Awesome,2019-01-06,,,,,,,
800,john,799,4,Fascist Pig Ale,Enjoyable,2019-01-07,,,,,,,
801,carlos,800,2,Cut Throat Pale Ale,Enjoyable,2019-01-08,,,,,,,
802,john,801,5,Threadless IPA,It is good,2019-01-09,,,,,,,
803,yasset,802,3,Cut Throat Pale Ale (2011),A special one,2019-01-10,,,,,,,
804,carlos,803,1,Golden Wing Blonde Ale,Enjoyable,2019-01-11,,,,,,,
805,jadianes,804,2,Easy Jack,"Hey, this is great stuff!",2019-01-12,,,,,,,
806,pepe,805,1,Union Jack,Awesome,2019-01-13,,,,,,,
807,mari,806,1,Pivo Pils,Enjoyable,2019-01-14,,,,,,,
808,yasset,807,1,805 Blonde Ale,A special one,2019-01-15,,,,,,,
809,jadianes,808,2,805,Enjoyable,2019-01-16,,,,,,,
810,john,809,4,Deflator,It is good,2019-01-17,,,,,,,
811,mari,810,4,Hinchtown Hammer Down,"Hey, this is great stuff!",2019-01-18,,,,,,,
812,mari,811,4,Half Cycle IPA,It is good,2019-01-19,,,,,,,
813,carlos,812,1,Inclined Plane Ale,Enjoyable,2019-01-20,,,,,,,
814,john,813,5,Moped Traveler,It is good,2019-01-21,,,,,,,
815,mari,814,2,Snake Dog IPA,Enjoyable,2019-01-22,,,,,,,
816,john,815,1,Underdog Atlantic Lager,It is good,2019-01-23,,,,,,,
817,lluis,816,1,Flying Mouse 8,It is good,2019-01-24,,,,,,,
818,teus,817,5,Flying Mouse 4,"Hey, this is great stuff!",2019-01-25,,,,,,,
819,teus,818,5,La Ferme Urbaine Farmhouse Ale,Awesome,2019-01-26,,,,,,,
820,mari,819,3,Backyahd IPA,Awesome,2019-01-27,,,,,,,
821,yasset,820,4,Raincloud Robust Porter,It is good,2019-01-28,,,,,,,
822,yasset,821,3,Barstool American Golden Ale,Awesome,2019-01-29,,,,,,,
823,pepe,822,1,What the Butler Saw,A special one,2019-01-30,,,,,,,
824,lluis,823,2,1916 Shore Shiver,Awesome,2019-01-31,,,,,,,
825,lluis,824,5,Quick WIT,A special one,2019-02-01,,,,,,,
826,jadianes,825,4,The Optimist,It is good,2019-02-02,,,,,,,
827,carlos,826,1,Suicide Squeeze IPA,Enjoyable,2019-02-03,,,,,,,
828,yasset,827,4,Java the Hop,It is good,2019-02-04,,,,,,,
829,lluis,828,5,Next Adventure Black IPA,A special one,2019-02-05,,,,,,,
830,john,829,5,3-Way IPA (2013),Enjoyable,2019-02-06,,,,,,,
831,yasset,830,4,Tender Loving Empire NWPA,It is good,2019-02-07,,,,,,,
832,carlos,831,1,Quick Wit Belgianesque Ale,A special one,2019-02-08,,,,,,,
833,pepe,832,4,Sunrise Oatmeal Pale Ale,Awesome,2019-02-09,,,,,,,
834,teus,833,1,Cavatica Stout,Enjoyable,2019-02-10,,,,,,,
835,yasset,834,2,1811 Lager,Awesome,2019-02-11,,,,,,,
836,yasset,835,2,Vortex IPA,"Hey, this is great stuff!",2019-02-12,,,,,,,
837,yasset,836,2,Fort Pitt Ale,Awesome,2019-02-13,,,,,,,
838,teus,837,1,Park,A special one,2019-02-14,,,,,,,
839,john,838,3,Westfalia,A special one,2019-02-15,,,,,,,
840,mari,839,3,KSA,"Hey, this is great stuff!",2019-02-16,,,,,,,
841,lluis,840,5,Villager,It is good,2019-02-17,,,,,,,
842,carlos,841,1,Dirty Bastard,Awesome,2019-02-18,,,,,,,
843,yasset,842,3,Centennial IPA,Enjoyable,2019-02-19,,,,,,,
844,lluis,843,2,All Day IPA,Enjoyable,2019-02-20,,,,,,,
845,john,844,1,El Chingon IPA,"Hey, this is great stuff!",2019-02-21,,,,,,,
846,jadianes,845,2,Block Party Robust Porter,Awesome,2019-02-22,,,,,,,
847,mari,846,2,Local Buzz,"Hey, this is great stuff!",2019-02-23,,,,,,,
848,lluis,847,5,Feel Like Maplin' Love,Enjoyable,2019-02-24,,,,,,,
849,teus,848,5,Father's Beer,Awesome,2019-02-25,,,,,,,
850,john,849,2,The 26th,Awesome,2019-02-26,,,,,,,
851,lluis,850,3,The Gadget,A special one,2019-02-27,,,,,,,
852,lluis,851,5,Leprechaun Lager,"Hey, this is great stuff!",2019-02-28,,,,,,,
853,lluis,852,1,Sunbru Kölsch,Awesome,2019-03-01,,,,,,,
854,lluis,853,4,Kilt Lifter Scottish-Style Ale,It is good,2019-03-02,,,,,,,
855,john,854,5,Pumpkin Porter,It is good,2019-03-03,,,,,,,
856,carlos,855,5,Four Peaks Peach Ale,Enjoyable,2019-03-04,,,,,,,
857,carlos,856,3,Hop Knot IPA,Awesome,2019-03-05,,,,,,,
858,pepe,857,3,Kilt Lifter Scottish-Style Ale (2009),Awesome,2019-03-06,,,,,,,
859,lluis,858,1,Sunbru Kölsch,Enjoyable,2019-03-07,,,,,,,
860,carlos,859,2,Four String Vanilla Porter,It is good,2019-03-08,,,,,,,
861,lluis,860,5,Suncaster Summer Wheat,It is good,2019-03-09,,,,,,,
862,teus,861,2,Brass Knuckle Pale Ale,A special one,2019-03-10,,,,,,,
863,pepe,862,1,Big Star White IPA,It is good,2019-03-11,,,,,,,
864,jadianes,863,3,Old Detroit,"Hey, this is great stuff!",2019-03-12,,,,,,,
865,lluis,864,1,Batch 69 IPA,It is good,2019-03-13,,,,,,,
866,carlos,865,1,Twisted Helles Summer Lager,It is good,2019-03-14,,,,,,,
867,carlos,866,4,OktoberFiesta,It is good,2019-03-15,,,,,,,
868,teus,867,4,Texicali ,A special one,2019-03-16,,,,,,,
869,john,868,3,Pinata Protest,A special one,2019-03-17,,,,,,,
870,teus,869,3,Bat Outta Helles,It is good,2019-03-18,,,,,,,
871,jadianes,870,1,Original,A special one,2019-03-19,,,,,,,
872,teus,871,1,Rye Wit,Enjoyable,2019-03-20,,,,,,,
873,mari,872,1,Soul Doubt,Awesome,2019-03-21,,,,,,,
874,john,873,1,Yo Soy Un Berliner,A special one,2019-03-22,,,,,,,
875,lluis,874,3,77 Fremont Select Spring Session IPA,It is good,2019-03-23,,,,,,,
876,jadianes,875,2,Fremont Organic Pale Ale,Awesome,2019-03-24,,,,,,,
877,jadianes,876,2,Abominable Ale,Awesome,2019-03-25,,,,,,,
878,jadianes,877,3,Harvest Ale,A special one,2019-03-26,,,,,,,
879,pepe,878,1,Fremont Summer Ale,"Hey, this is great stuff!",2019-03-27,,,,,,,
880,carlos,879,4,Universale Pale Ale,"Hey, this is great stuff!",2019-03-28,,,,,,,
881,lluis,880,1,Interurban IPA,A special one,2019-03-29,,,,,,,
882,pepe,881,2,Gateway Kolsch Style Ale,A special one,2019-03-30,,,,,,,
883,mari,882,4,Wee-Heavy-Er Scotch Ale,A special one,2019-03-31,,,,,,,
884,mari,883,2,13 Rebels ESB,"Hey, this is great stuff!",2019-04-01,,,,,,,
885,pepe,884,2,Salamander Slam,Enjoyable,2019-04-02,,,,,,,
886,john,885,2,Cack-A-Lacky,It is good,2019-04-03,,,,,,,
887,mari,886,2,No Wake IPA,Enjoyable,2019-04-04,,,,,,,
888,teus,887,2,Boathouse Blonde,Awesome,2019-04-05,,,,,,,
889,carlos,888,1,Cedar Point,It is good,2019-04-06,,,,,,,
890,john,889,5,Clean Shave IPA,Enjoyable,2019-04-07,,,,,,,
891,carlos,890,5,Might As Well IPL,"Hey, this is great stuff!",2019-04-08,,,,,,,
892,john,891,5,Saison Pamplemousse,A special one,2019-04-09,,,,,,,
893,yasset,892,1,2020 IPA,It is good,2019-04-10,,,,,,,
894,jadianes,893,2,Wolf Among Weeds IPA,A special one,2019-04-11,,,,,,,
895,yasset,894,4,Better Weather IPA,"Hey, this is great stuff!",2019-04-12,,,,,,,
896,teus,895,2,Point the Way IPA,Awesome,2019-04-13,,,,,,,
897,teus,896,3,Golden Road Hefeweizen,It is good,2019-04-14,,,,,,,
898,mari,897,3,Heal the Bay IPA,"Hey, this is great stuff!",2019-04-15,,,,,,,
899,lluis,898,1,Point the Way IPA,It is good,2019-04-16,,,,,,,
900,mari,899,1,Cabrillo Kölsch,Enjoyable,2019-04-17,,,,,,,
901,jadianes,900,4,Get Up Offa That Brown,Enjoyable,2019-04-18,,,,,,,
902,yasset,901,2,Burning Bush Smoked IPA,Enjoyable,2019-04-19,,,,,,,
903,pepe,902,1,Wolf Among Weeds IPA (2012),A special one,2019-04-20,,,,,,,
904,teus,903,4,Point the Way IPA (2012),A special one,2019-04-21,,,,,,,
905,yasset,904,1,Golden Road Hefeweizen (2012),"Hey, this is great stuff!",2019-04-22,,,,,,,
906,jadianes,905,2,Vanilla Porter,"Hey, this is great stuff!",2019-04-23,,,,,,,
907,teus,906,3,Descender IPA,"Hey, this is great stuff!",2019-04-24,,,,,,,
908,john,907,1,Sweet As Pacific Ale,A special one,2019-04-25,,,,,,,
909,carlos,908,3,Good People Pale Ale,Enjoyable,2019-04-26,,,,,,,
910,lluis,909,1,Snake Handler Double IPA,It is good,2019-04-27,,,,,,,
911,jadianes,910,2,Coffee Oatmeal Stout,Enjoyable,2019-04-28,,,,,,,
912,carlos,911,3,Good People IPA,Awesome,2019-04-29,,,,,,,
913,teus,912,2,Good People American Brown Ale,A special one,2019-04-30,,,,,,,
914,carlos,913,1,Mountain Rescue Pale Ale,Awesome,2019-05-01,,,,,,,
915,yasset,914,4,Goose Island India Pale Ale,A special one,2019-05-02,,,,,,,
916,pepe,915,4,312 Urban Pale Ale,It is good,2019-05-03,,,,,,,
917,teus,916,2,312 Urban Pale Ale,It is good,2019-05-04,,,,,,,
918,jadianes,917,2,312 Urban Wheat Ale,"Hey, this is great stuff!",2019-05-05,,,,,,,
919,mari,918,5,312 Urban Wheat Ale,A special one,2019-05-06,,,,,,,
920,yasset,919,1,312 Urban Wheat Ale (2012),"Hey, this is great stuff!",2019-05-07,,,,,,,
921,jadianes,920,3,Beaver Logger,It is good,2019-05-08,,,,,,,
922,yasset,921,2,White Water Wheat,Enjoyable,2019-05-09,,,,,,,
923,lluis,922,2,Grand Canyon American Pilsner,Awesome,2019-05-10,,,,,,,
924,lluis,923,1,Grand Canyon Sunset Amber Ale,A special one,2019-05-11,,,,,,,
925,jadianes,924,3,Black Iron India Pale Ale,It is good,2019-05-12,,,,,,,
926,john,925,3,Monarch Classic American Wheat,"Hey, this is great stuff!",2019-05-13,,,,,,,
927,teus,926,3,Sir William's English Brown Ale,Awesome,2019-05-14,,,,,,,
928,teus,927,2,Lakefire Rye Pale Ale,It is good,2019-05-15,,,,,,,
929,pepe,928,4,Beer Agent Re-Ignition,It is good,2019-05-16,,,,,,,
930,carlos,929,4,Cherry Ale,A special one,2019-05-17,,,,,,,
931,yasset,930,4,Bourbon Barrel Aged Coconut Porter,Awesome,2019-05-18,,,,,,,
932,teus,931,1,Great Crescent IPA,A special one,2019-05-19,,,,,,,
933,teus,932,1,Aurora Lager,Awesome,2019-05-20,,,,,,,
934,jadianes,933,5,Great Crescent Blonde Ale,Awesome,2019-05-21,,,,,,,
935,mari,934,4,Great Crescent Coconut Porter,Enjoyable,2019-05-22,,,,,,,
936,pepe,935,4,Great Crescent Oktoberfest Lager,A special one,2019-05-23,,,,,,,
937,mari,936,1,Great Crescent Brown Ale,A special one,2019-05-24,,,,,,,
938,mari,937,4,Cherry Ale (1),"Hey, this is great stuff!",2019-05-25,,,,,,,
939,mari,938,2,Aurora Lager (2011),"Hey, this is great stuff!",2019-05-26,,,,,,,
940,john,939,5,Frosted Fields Winter Wheat,Awesome,2019-05-27,,,,,,,
941,yasset,940,5,Great Crescent Belgian Style Wit,It is good,2019-05-28,,,,,,,
942,lluis,941,2,Bourbon's Barrel Stout,"Hey, this is great stuff!",2019-05-29,,,,,,,
943,teus,942,4,Great Crescent Stout,A special one,2019-05-30,,,,,,,
944,lluis,943,2,Great Crescent Coconut Porter (2012),Awesome,2019-05-31,,,,,,,
945,pepe,944,2,Great Crescent Dark Lager,A special one,2019-06-01,,,,,,,
946,teus,945,1,Great Crescent Mild Ale,It is good,2019-06-02,,,,,,,
947,mari,946,5,Great Crescent IPA (2011),Enjoyable,2019-06-03,,,,,,,
948,pepe,947,2,Great Crescent Blonde Ale (2011),Enjoyable,2019-06-04,,,,,,,
949,teus,948,4,Denver Pale Ale (Artist Series No. 1),A special one,2019-06-05,,,,,,,
950,john,949,2,Hibernation Ale,It is good,2019-06-06,,,,,,,
951,yasset,950,5,Whitewater,"Hey, this is great stuff!",2019-06-07,,,,,,,
952,jadianes,951,3,Rumble,A special one,2019-06-08,,,,,,,
953,lluis,952,2,Orabelle,A special one,2019-06-09,,,,,,,
954,john,953,1,Lasso,Enjoyable,2019-06-10,,,,,,,
955,john,954,2,Yeti  Imperial Stout,It is good,2019-06-11,,,,,,,
956,yasset,955,3,Colette,Enjoyable,2019-06-12,,,,,,,
957,pepe,956,3,Titan IPA,Enjoyable,2019-06-13,,,,,,,
958,teus,957,5,Black Star Double Hopped Golden Lager (24 oz.),Enjoyable,2019-06-14,,,,,,,
959,jadianes,958,5,Black Star Double Hopped Golden Lager (12 oz.),Enjoyable,2019-06-15,,,,,,,
960,yasset,959,4,Commotion APA,A special one,2019-06-16,,,,,,,
961,lluis,960,4,Southern Drawl Pale Lager,Awesome,2019-06-17,,,,,,,
962,mari,961,4,Chickawawa Lemonale,Enjoyable,2019-06-18,,,,,,,
963,lluis,962,2,Barrel Aged Farmer,A special one,2019-06-19,,,,,,,
964,carlos,963,1,Great River Golden Ale,A special one,2019-06-20,,,,,,,
965,pepe,964,4,Dirty Blonde Chocolate Ale,"Hey, this is great stuff!",2019-06-21,,,,,,,
966,pepe,965,3,Dos Pistolas,"Hey, this is great stuff!",2019-06-22,,,,,,,
967,jadianes,966,3,Owney Irish Style Red Ale,Awesome,2019-06-23,,,,,,,
968,pepe,967,3,Aaah Bock Lager,Awesome,2019-06-24,,,,,,,
969,carlos,968,3,Widespread Wit,It is good,2019-06-25,,,,,,,
970,yasset,969,1,Roller Dam Red Ale,Enjoyable,2019-06-26,,,,,,,
971,pepe,970,1,483 Pale Ale,It is good,2019-06-27,,,,,,,
972,teus,971,5,Hop A Potamus Double Dark Rye Pale Ale,A special one,2019-06-28,,,,,,,
973,pepe,972,2,Farmer Brown Ale,Awesome,2019-06-29,,,,,,,
974,john,973,1,Big Cock IPA,"Hey, this is great stuff!",2019-06-30,,,,,,,
975,teus,974,3,Oktoberfest,"Hey, this is great stuff!",2019-07-01,,,,,,,
976,john,975,1,40th Annual Bix Street Fest Copper Ale (Current),Awesome,2019-07-02,,,,,,,
977,jadianes,976,3,Redband Stout,A special one,2019-07-03,,,,,,,
978,carlos,977,1,483 Pale Ale (2010),A special one,2019-07-04,,,,,,,
979,teus,978,5,Roller Dam Red Ale (2010),A special one,2019-07-05,,,,,,,
980,john,979,1,Pablo Beach Pale Ale,"Hey, this is great stuff!",2019-07-06,,,,,,,
981,john,980,1,Wild Trail Pale Ale,Enjoyable,2019-07-07,,,,,,,
982,carlos,981,2,Mothman Black IPA,Enjoyable,2019-07-08,,,,,,,
983,carlos,982,3,Autumn Winds Fest Beer,"Hey, this is great stuff!",2019-07-09,,,,,,,
984,john,983,5,Captain's Daughter,Enjoyable,2019-07-10,,,,,,,
985,mari,984,4,Autumn Winds,Enjoyable,2019-07-11,,,,,,,
986,carlos,985,1,Flying Jenny Extra Pale Ale,"Hey, this is great stuff!",2019-07-12,,,,,,,
987,john,986,4,Hazy Day Belgian-Style Wit,It is good,2019-07-13,,,,,,,
988,john,987,4,Bring Back the Beach Blonde Ale,"Hey, this is great stuff!",2019-07-14,,,,,,,
989,pepe,988,3,Leaning Chimney Smoked Porter,"Hey, this is great stuff!",2019-07-15,,,,,,,
990,lluis,989,5,Flying Jenny Extra Pale Ale (2012),Enjoyable,2019-07-16,,,,,,,
991,carlos,990,3,Flagship Ale,It is good,2019-07-17,,,,,,,
992,mari,991,1,Mr. Blue Sky,A special one,2019-07-18,,,,,,,
993,john,992,2,3 Scrooges,"Hey, this is great stuff!",2019-07-19,,,,,,,
994,teus,993,1,Screamin’ Pumpkin,A special one,2019-07-20,,,,,,,
995,yasset,994,1,Grand Trunk Bohemian Pils,Awesome,2019-07-21,,,,,,,
996,jadianes,995,3,El Rojo,"Hey, this is great stuff!",2019-07-22,,,,,,,
997,lluis,996,1,Norm's Raggedy Ass IPA,Awesome,2019-07-23,,,,,,,
998,teus,997,1,Grind Line,It is good,2019-07-24,,,,,,,
999,lluis,998,1,Norm's Gateway IPA,Enjoyable,2019-07-25,,,,,,,
1000,lluis,999,2,Lemon Shandy Tripel,"Hey, this is great stuff!",2019-07-26,,,,,,,
1001,jadianes,1000,5,Little Red Cap,A special one,2019-07-27,,,,,,,
1002,lluis,1001,5,Supergoose IPA,Awesome,2019-07-28,,,,,,,
1003,jadianes,1002,4,Hale's Pale American Ale,Awesome,2019-07-29,,,,,,,
1004,carlos,1003,2,Heyoka IPA,"Hey, this is great stuff!",2019-07-30,,,,,,,
1005,lluis,1004,3,Guest Lager,Awesome,2019-07-31,,,,,,,
1006,lluis,1005,3,Pony Pilsner,"Hey, this is great stuff!",2019-08-01,,,,,,,
1007,carlos,1006,1,Akari Shogun American Wheat Ale,Enjoyable,2019-08-02,,,,,,,
1008,john,1007,4,Meat Wave,Enjoyable,2019-08-03,,,,,,,
1009,yasset,1008,5,Over Ale,It is good,2019-08-04,,,,,,,
1010,pepe,1009,3,Gossamer Golden Ale,Enjoyable,2019-08-05,,,,,,,
1011,john,1010,1,Daisy Cutter Pale Ale,A special one,2019-08-06,,,,,,,
1012,lluis,1011,4,Pursuit,A special one,2019-08-07,,,,,,,
1013,mari,1012,2,Half Full Bright Ale,Enjoyable,2019-08-08,,,,,,,
1014,carlos,1013,5,Orange Wheat,"Hey, this is great stuff!",2019-08-09,,,,,,,
1015,jadianes,1014,5,Hangar 24 Helles Lager,"Hey, this is great stuff!",2019-08-10,,,,,,,
1016,carlos,1015,5,The Great Return,A special one,2019-08-11,,,,,,,
1017,yasset,1016,5,Hardywood Cream Ale,A special one,2019-08-12,,,,,,,
